batchId,cultivar,maturationIndex,moistureContent,oilContent,defectIndex,malaxationTemperature,malaxationTime,waterFlowRate,waterToPasteRatio,yieldPercentage,totalPhenols,freeAcidity,peroxideValue,k232,k270,deltaK,fruity,bitter,pungent,isEvooCompliant
batch2587,Arbequina,3.55,51.67,21.04,0.36,21.3,27.4,0.03,6.6,14.35,389.5,0.72,2.0,1.32,0.18,0.0084,4.5,3.8,4.8,False
batch2588,Galega,3.12,47.17,21.09,0.02,29.3,42.2,0.78,7.3,20.21,377.78,0.28,7.2,1.65,0.13,0.0048,3.8,4.1,4.8,True
batch2589,Cobrançosa,2.26,45.01,14.73,0.07,27.8,25.9,0.42,0.8,13.11,547.83,0.27,2.5,1.42,0.14,0.0063,4.6,5.9,6.4,True
batch2590,Picual,2.84,55.51,19.71,0.03,31.6,27.2,2.58,13.8,15.8,386.3,0.22,6.06,1.51,0.1,0.0054,2.6,3.9,4.6,True
batch2591,Arbequina,4.36,46.51,17.24,0.04,25.6,49.3,2.16,14.1,16.27,200.8,0.35,8.45,1.79,0.15,0.0052,4.9,1.8,2.5,True
batch2592,Cobrançosa,1.93,54.99,15.01,0.02,31.0,51.5,1.76,7.9,11.76,325.18,0.32,11.36,1.78,0.15,0.0059,3.0,3.1,3.9,True
batch2593,Galega,2.64,55.99,14.39,0.0,21.8,49.1,1.4,1.8,11.34,334.82,0.32,6.02,1.6,0.14,0.0068,4.5,3.2,4.5,True
batch2594,Galega,2.63,52.64,14.26,0.07,20.4,43.9,2.97,8.0,10.3,337.12,0.42,3.81,1.5,0.15,0.006,4.5,3.4,3.7,True
batch2595,Cobrançosa,3.16,53.89,18.77,0.13,25.9,40.5,1.78,9.6,17.04,337.0,0.45,5.74,1.61,0.14,0.0082,5.1,3.5,3.9,True
batch2596,Arbequina,1.9,57.09,14.94,0.04,28.3,40.2,1.46,2.4,13.17,479.29,0.29,6.52,1.66,0.13,0.006,4.5,4.6,6.2,True
batch2597,Arbequina,2.24,57.74,18.3,0.4,24.5,26.0,1.49,5.8,12.5,460.35,0.82,2.0,1.3,0.18,0.0074,5.1,4.7,5.6,False
batch2598,Galega,4.25,47.64,15.27,0.15,21.2,51.9,2.44,5.6,10.95,247.58,0.51,6.41,1.56,0.14,0.0076,4.4,2.5,3.1,True
batch2599,Picual,4.49,51.08,17.8,0.13,29.5,54.4,0.85,10.4,13.39,232.31,0.49,10.82,1.77,0.16,0.0068,4.2,2.7,2.4,True
batch2600,Cobrançosa,2.47,52.16,16.54,0.66,20.5,46.2,0.87,5.1,9.4,324.53,1.29,4.57,1.52,0.24,0.0114,4.4,3.3,3.8,False
batch2601,Arbequina,4.38,55.05,19.07,0.05,20.3,29.2,2.41,3.9,13.8,369.04,0.3,2.0,1.4,0.13,0.0053,3.9,3.8,4.3,True
batch2602,Picual,2.23,54.95,20.36,0.2,21.5,52.8,0.69,2.0,12.82,338.18,0.62,6.76,1.64,0.16,0.0051,4.3,3.4,4.2,True
batch2603,Picual,2.25,46.08,20.79,0.46,25.4,26.2,2.79,2.3,15.78,505.57,0.87,2.0,1.37,0.18,0.0095,5.1,5.1,6.0,False
batch2604,Picual,2.53,49.16,15.53,0.67,20.7,42.0,1.57,11.9,8.98,309.08,1.23,4.61,1.5,0.21,0.0102,4.4,2.9,3.2,False
batch2605,Galega,4.22,56.91,18.2,0.16,32.0,33.6,1.17,13.4,13.75,303.43,0.48,7.57,1.6,0.16,0.0072,2.4,3.0,3.7,True
batch2606,Picual,1.92,45.41,14.68,0.11,30.2,37.6,0.62,1.9,13.55,499.53,0.43,7.03,1.62,0.15,0.0054,3.6,5.2,5.9,True
batch2607,Cobrançosa,3.11,50.94,21.1,0.07,21.4,30.1,0.27,4.8,17.23,403.6,0.32,2.0,1.3,0.13,0.0055,4.6,4.0,4.7,True
batch2608,Arbequina,3.86,51.28,16.39,0.15,21.6,35.6,1.95,4.7,12.62,330.9,0.44,2.58,1.44,0.14,0.0047,4.2,3.6,4.0,True
batch2609,Galega,1.92,55.36,18.32,0.15,29.3,25.9,2.82,9.1,14.36,496.11,0.43,3.74,1.42,0.14,0.0054,3.8,4.8,5.6,True
batch2610,Cobrançosa,3.42,50.89,18.53,0.43,26.1,54.7,1.36,13.1,12.02,218.36,0.96,9.79,1.72,0.2,0.0079,5.1,2.0,2.7,False
batch2611,Galega,2.46,48.41,15.15,0.18,24.2,45.2,0.7,7.0,13.29,330.21,0.55,6.17,1.53,0.17,0.0078,4.7,3.1,4.0,True
batch2612,Arbequina,2.85,53.88,15.33,0.05,29.9,48.1,0.61,0.9,13.73,402.24,0.39,9.77,1.76,0.13,0.0058,3.5,4.0,4.7,True
batch2613,Picual,3.19,50.64,19.74,0.02,28.5,43.0,2.22,6.1,19.14,361.12,0.3,7.52,1.53,0.13,0.0047,4.3,3.5,4.1,True
batch2614,Cobrançosa,3.12,46.86,21.06,0.18,20.1,51.2,1.19,12.7,13.58,243.79,0.55,6.02,1.53,0.14,0.007,4.0,2.6,3.1,True
batch2615,Galega,2.35,45.95,14.22,0.53,28.6,46.5,1.53,11.0,10.93,333.04,1.07,7.94,1.65,0.2,0.0091,4.2,3.0,4.3,False
batch2616,Cobrançosa,4.0,51.81,17.23,0.22,26.0,42.1,1.06,10.4,15.22,296.29,0.58,6.75,1.65,0.17,0.0083,5.4,2.3,3.6,False
batch2617,Picual,3.79,55.89,21.88,0.03,27.1,51.0,2.41,6.6,18.78,276.53,0.36,8.77,1.72,0.14,0.0064,5.0,2.5,2.9,True
batch2618,Arbequina,4.22,45.49,15.5,0.08,29.6,30.4,0.27,1.0,14.27,448.84,0.31,5.54,1.53,0.14,0.0068,3.3,4.5,5.4,True
batch2619,Picual,3.98,45.21,17.17,0.17,21.2,54.8,1.34,14.9,11.01,168.63,0.59,7.44,1.7,0.17,0.0062,4.7,1.3,2.0,True
batch2620,Arbequina,4.04,45.04,15.46,0.19,28.3,36.0,1.91,11.9,13.8,325.66,0.5,6.86,1.58,0.15,0.0075,4.4,3.2,4.0,True
batch2621,Picual,4.24,57.2,16.09,0.06,26.9,40.0,0.71,1.7,14.51,365.53,0.35,6.95,1.55,0.14,0.0051,5.1,3.6,4.6,True
batch2622,Cobrançosa,2.8,48.13,19.33,0.22,23.5,29.0,1.85,5.3,16.29,438.57,0.53,2.0,1.39,0.15,0.006,4.9,4.4,5.3,False
batch2623,Picual,4.05,51.5,17.13,0.26,29.9,25.4,2.89,7.2,12.81,381.91,0.59,4.59,1.45,0.18,0.0065,3.4,3.8,4.6,False
batch2624,Arbequina,1.92,45.54,17.92,0.23,22.0,42.9,2.97,10.7,14.14,341.54,0.6,3.97,1.42,0.15,0.007,4.0,3.3,4.0,False
batch2625,Galega,3.46,46.58,20.18,0.08,26.2,40.2,1.51,0.9,19.37,406.75,0.35,6.53,1.61,0.13,0.0062,4.8,4.1,5.2,True
batch2626,Cobrançosa,3.74,48.41,17.35,0.82,21.8,29.9,2.22,10.6,10.34,344.36,1.44,2.31,1.35,0.25,0.0104,4.4,3.8,3.9,False
batch2627,Cobrançosa,4.01,48.37,16.96,0.04,25.2,45.5,0.56,14.2,16.56,234.88,0.34,6.0,1.57,0.14,0.0043,4.8,2.6,2.8,True
batch2628,Cobrançosa,1.89,45.32,14.75,0.31,29.3,29.1,2.75,13.3,12.32,434.69,0.66,3.93,1.49,0.17,0.0069,4.2,4.2,5.3,False
batch2629,Picual,2.18,55.72,17.64,0.51,29.0,51.4,0.42,14.6,11.8,273.84,1.05,9.4,1.67,0.19,0.0086,3.9,2.9,3.2,False
batch2630,Galega,2.76,56.17,16.8,0.26,25.0,35.0,2.57,14.2,13.68,327.83,0.6,5.17,1.49,0.16,0.0077,5.2,3.5,4.2,False
batch2631,Arbequina,3.23,54.71,16.19,0.47,26.3,51.1,0.46,14.7,11.65,228.76,1.04,9.12,1.67,0.19,0.0097,4.6,2.3,2.9,False
batch2632,Arbequina,3.98,57.53,21.15,0.13,31.1,26.3,0.57,3.5,15.86,437.1,0.41,4.75,1.52,0.14,0.006,2.7,4.5,5.3,True
batch2633,Galega,3.82,55.44,14.21,0.41,26.6,53.7,2.34,3.9,9.29,272.91,0.93,8.61,1.68,0.2,0.0083,4.7,2.6,3.1,False
batch2634,Cobrançosa,3.31,49.66,16.6,0.05,28.6,51.0,1.33,14.4,14.59,253.79,0.36,9.51,1.8,0.12,0.0068,4.6,2.6,3.2,True
batch2635,Galega,3.06,56.56,18.14,0.03,28.9,49.4,2.27,7.7,15.69,329.76,0.36,8.75,1.78,0.13,0.0059,3.8,3.1,3.8,True
batch2636,Picual,3.53,46.3,16.28,0.78,24.9,27.9,0.43,3.7,10.66,450.29,1.39,2.0,1.4,0.25,0.0107,4.9,4.6,5.6,False
batch2637,Cobrançosa,2.15,47.11,15.19,0.25,24.2,32.4,1.02,12.7,13.14,375.36,0.6,2.78,1.31,0.16,0.0071,4.6,3.5,4.3,False
batch2638,Picual,2.19,54.35,18.2,0.07,32.0,50.8,2.2,7.8,13.87,322.51,0.37,11.31,1.87,0.13,0.0066,2.4,3.3,3.7,True
batch2639,Cobrançosa,3.18,48.09,16.01,0.59,31.9,28.7,2.79,10.3,10.92,391.58,1.09,5.65,1.54,0.2,0.0102,2.7,3.8,4.8,False
batch2640,Picual,2.76,46.25,21.74,0.09,28.2,46.3,0.86,11.7,20.59,310.05,0.43,8.07,1.64,0.15,0.0066,4.5,3.2,3.6,True
batch2641,Arbequina,3.32,49.49,14.24,0.63,21.7,32.3,1.93,4.9,9.0,376.31,1.15,2.0,1.36,0.21,0.0096,4.8,3.9,4.4,False
batch2642,Galega,2.15,46.85,17.21,0.31,23.4,27.3,0.22,4.0,13.6,473.61,0.69,2.0,1.36,0.16,0.0079,4.8,5.2,5.7,False
batch2643,Galega,2.32,48.94,20.0,0.08,27.9,35.8,2.43,12.9,19.03,358.48,0.33,4.97,1.52,0.12,0.0039,4.3,3.4,4.5,True
batch2644,Cobrançosa,4.44,48.01,20.82,0.18,29.7,49.7,1.36,12.7,17.81,225.07,0.57,8.99,1.67,0.15,0.0072,3.8,2.1,2.8,True
batch2645,Cobrançosa,3.18,51.21,18.9,0.04,28.3,47.8,1.17,7.4,17.74,301.83,0.36,8.81,1.64,0.13,0.0055,4.6,3.1,3.6,True
batch2646,Cobrançosa,2.21,55.22,21.81,0.13,28.9,35.4,0.51,10.0,19.07,410.75,0.44,5.63,1.54,0.13,0.0057,3.7,4.1,4.9,True
batch2647,Arbequina,3.81,45.46,16.18,0.49,21.1,31.0,1.33,4.6,10.83,364.84,0.94,2.0,1.31,0.19,0.0079,4.1,3.5,4.4,False
batch2648,Galega,2.03,50.99,21.83,0.03,27.7,31.2,1.45,0.8,21.33,554.78,0.26,3.11,1.51,0.15,0.0048,4.6,5.5,6.6,True
batch2649,Picual,3.17,45.77,16.69,0.03,27.8,29.5,2.82,5.1,16.52,454.79,0.26,4.03,1.45,0.12,0.0062,5.0,4.3,5.4,True
batch2650,Arbequina,3.41,55.53,19.66,0.02,21.2,47.0,2.78,10.4,15.09,257.34,0.33,5.63,1.55,0.13,0.0058,4.4,2.4,2.7,True
batch2651,Cobrançosa,3.9,52.75,20.2,0.07,30.4,50.4,2.07,14.6,16.69,231.69,0.4,10.43,1.72,0.12,0.0066,3.8,2.2,2.7,True
batch2652,Galega,1.84,47.25,19.43,0.4,26.7,34.4,0.45,2.0,16.57,524.84,0.81,3.34,1.47,0.18,0.0075,4.9,5.4,6.5,False
batch2653,Galega,2.58,52.22,16.51,0.12,28.8,26.1,0.73,9.0,13.72,458.62,0.37,3.25,1.57,0.14,0.006,4.2,4.8,5.5,True
batch2654,Arbequina,4.18,57.21,19.92,0.51,21.6,35.8,1.78,2.8,12.54,345.98,0.96,2.92,1.41,0.19,0.0083,4.2,3.4,4.6,False
batch2655,Cobrançosa,4.0,55.58,19.47,0.02,20.7,38.2,1.98,10.2,14.35,282.37,0.29,3.16,1.4,0.14,0.004,4.0,2.8,3.5,True
batch2656,Galega,3.98,49.72,16.11,0.13,26.5,33.3,1.74,14.5,15.53,308.63,0.44,4.84,1.52,0.15,0.0056,4.8,3.1,3.6,True
batch2657,Arbequina,4.13,46.59,20.41,0.14,27.8,34.1,1.72,6.3,19.38,368.07,0.38,6.23,1.6,0.13,0.005,4.7,3.8,4.8,True
batch2658,Arbequina,2.33,49.34,16.92,0.18,30.7,40.0,2.7,13.6,14.85,347.93,0.52,7.56,1.64,0.14,0.0076,2.8,3.3,4.2,True
batch2659,Picual,4.31,51.63,17.98,0.1,20.8,33.2,2.82,10.6,13.28,282.02,0.36,2.0,1.27,0.13,0.0055,4.4,2.4,3.6,True
batch2660,Galega,2.69,46.34,18.21,0.24,20.5,40.1,1.3,4.5,13.09,364.82,0.61,2.0,1.4,0.15,0.0075,4.4,3.7,4.2,False
batch2661,Cobrançosa,2.9,46.32,21.77,0.19,28.2,28.6,2.9,5.3,19.72,489.54,0.5,4.14,1.54,0.16,0.0048,4.6,4.8,6.1,True
batch2662,Picual,4.23,48.47,14.95,0.12,22.8,42.8,0.91,5.1,12.85,267.04,0.42,5.24,1.49,0.14,0.0047,4.8,2.7,2.9,True
batch2663,Cobrançosa,2.87,47.38,16.77,0.24,21.0,46.2,2.91,8.0,12.64,299.66,0.68,5.24,1.59,0.17,0.007,4.2,3.0,3.5,False
batch2664,Cobrançosa,4.32,56.32,21.08,0.14,24.0,38.3,2.71,10.4,18.04,302.98,0.45,3.57,1.38,0.15,0.0062,4.6,3.1,3.8,True
batch2665,Picual,4.36,49.19,16.22,0.23,31.2,33.0,1.92,1.9,13.4,405.4,0.55,6.46,1.56,0.14,0.0051,3.1,4.1,4.8,False
batch2666,Arbequina,4.13,54.6,21.78,0.17,27.4,53.2,2.08,4.4,16.57,246.96,0.56,9.09,1.68,0.17,0.0056,4.5,2.6,3.2,True
batch2667,Cobrançosa,4.0,54.17,17.29,0.54,27.4,40.5,2.93,6.2,12.64,334.67,1.06,6.72,1.69,0.22,0.0095,5.2,3.2,4.1,False
batch2668,Picual,2.78,54.27,15.1,0.08,22.8,41.3,0.18,2.2,12.42,373.47,0.35,3.69,1.43,0.15,0.0049,4.4,3.9,3.9,True
batch2669,Picual,3.02,46.33,17.0,0.04,30.1,33.8,1.82,4.7,15.97,468.01,0.32,6.08,1.59,0.14,0.005,3.6,4.9,5.3,True
batch2670,Galega,3.3,51.81,17.97,0.34,22.8,46.1,0.88,13.5,13.85,267.59,0.77,6.08,1.5,0.18,0.0082,4.7,3.0,3.2,False
batch2671,Cobrançosa,2.99,49.37,18.12,0.67,26.6,45.3,2.47,11.5,13.37,296.15,1.27,7.51,1.63,0.23,0.0103,4.9,3.0,3.8,False
batch2672,Arbequina,3.0,55.72,15.0,0.83,29.8,52.5,1.54,3.7,8.41,323.96,1.6,10.22,1.83,0.27,0.0121,3.9,3.4,3.9,False
batch2673,Arbequina,4.27,51.61,16.72,0.06,23.1,45.6,0.48,1.7,14.76,313.52,0.34,5.72,1.58,0.14,0.0056,4.8,3.5,3.8,True
batch2674,Picual,3.11,52.09,16.1,0.03,21.8,35.9,0.74,4.8,13.59,368.72,0.27,2.0,1.29,0.13,0.005,4.3,3.5,4.0,True
batch2675,Cobrançosa,2.68,51.06,19.15,0.41,30.2,29.3,2.03,7.6,15.09,474.03,0.85,4.75,1.46,0.19,0.0081,3.4,4.6,5.7,False
batch2676,Picual,3.93,53.56,20.89,0.07,28.1,51.8,1.14,12.3,17.58,237.66,0.43,9.9,1.75,0.13,0.0067,4.3,2.3,2.8,True
batch2677,Cobrançosa,3.38,46.48,17.72,0.06,20.5,47.1,0.6,8.2,13.3,279.5,0.34,5.16,1.54,0.14,0.005,4.1,2.7,3.4,True
batch2678,Galega,4.33,49.9,17.11,0.08,29.9,35.6,0.55,9.5,15.94,333.58,0.38,5.77,1.56,0.15,0.0046,3.9,3.5,3.7,True
batch2679,Galega,1.87,52.08,14.09,0.03,30.2,36.6,0.86,7.5,13.06,450.44,0.31,7.46,1.62,0.13,0.0057,3.5,4.8,5.4,True
batch2680,Galega,1.84,45.77,21.99,0.23,30.5,33.2,0.84,14.6,18.91,400.77,0.58,5.57,1.52,0.16,0.0072,3.3,4.3,4.5,False
batch2681,Cobrançosa,3.61,45.83,21.6,0.01,23.9,32.3,0.75,10.3,20.64,358.81,0.23,3.17,1.31,0.14,0.0058,4.7,3.9,4.1,True
batch2682,Picual,4.2,48.0,18.12,0.1,20.0,37.7,2.56,9.0,13.2,289.24,0.36,2.71,1.4,0.14,0.0046,4.3,2.7,3.7,True
batch2683,Arbequina,4.16,52.62,14.65,0.47,31.1,42.4,0.58,9.8,10.42,281.85,0.94,10.09,1.71,0.18,0.01,3.2,3.1,3.1,False
batch2684,Arbequina,3.43,57.84,20.35,0.2,20.8,47.1,0.99,6.4,14.36,286.37,0.55,5.56,1.49,0.16,0.0084,4.5,3.0,3.6,True
batch2685,Galega,3.92,57.21,15.1,0.16,27.7,53.2,0.23,7.9,11.25,258.49,0.55,9.76,1.79,0.16,0.0065,4.8,2.7,3.1,True
batch2686,Picual,1.82,56.75,14.35,0.42,28.4,52.2,1.08,3.3,9.64,377.68,0.93,8.65,1.59,0.2,0.0088,4.1,3.9,4.3,False
batch2687,Arbequina,2.32,47.06,19.25,0.18,24.1,53.5,1.03,6.2,14.55,293.78,0.57,7.48,1.64,0.16,0.0073,4.5,2.8,3.5,True
batch2688,Arbequina,1.84,54.02,14.17,0.29,20.4,47.3,0.48,4.6,9.35,342.81,0.67,4.64,1.43,0.17,0.0086,4.3,3.3,4.0,False
batch2689,Galega,2.09,46.62,20.38,0.21,28.2,40.4,1.18,11.2,18.6,385.0,0.54,6.64,1.51,0.17,0.0062,4.5,4.2,4.2,False
batch2690,Arbequina,3.0,54.87,19.98,0.0,25.5,48.7,2.99,5.9,17.91,299.45,0.31,7.5,1.62,0.13,0.0054,5.0,2.9,3.4,True
batch2691,Picual,2.76,52.87,14.01,0.22,21.8,28.3,1.68,9.5,10.4,365.87,0.53,2.0,1.41,0.17,0.0061,4.0,3.7,4.3,False
batch2692,Cobrançosa,1.99,51.42,16.34,0.53,22.8,26.1,1.46,6.4,10.35,470.39,1.01,2.0,1.34,0.2,0.0079,4.8,4.7,5.8,False
batch2693,Arbequina,3.36,54.03,17.59,0.35,24.3,45.6,2.52,8.2,14.26,305.56,0.8,7.23,1.58,0.17,0.0082,5.1,3.0,3.7,False
batch2694,Picual,2.93,54.22,21.14,0.6,24.7,34.9,2.45,1.2,14.98,460.76,1.14,3.33,1.47,0.21,0.0079,4.9,4.5,5.5,False
batch2695,Arbequina,4.43,56.98,20.24,0.52,26.2,33.9,1.75,9.3,14.79,326.27,1.0,5.22,1.64,0.21,0.0079,4.9,3.4,3.9,False
batch2696,Cobrançosa,2.31,49.5,21.79,0.26,22.7,29.3,2.52,13.5,17.69,398.35,0.62,2.0,1.28,0.15,0.0066,4.4,3.8,4.7,False
batch2697,Cobrançosa,1.86,55.92,19.8,0.24,22.7,47.8,0.81,5.3,14.93,340.79,0.67,6.22,1.57,0.17,0.007,4.6,3.7,4.0,False
batch2698,Galega,2.73,56.06,21.74,0.53,27.9,50.8,0.1,2.1,14.95,375.96,1.12,9.38,1.69,0.2,0.0093,4.3,3.8,4.3,False
batch2699,Picual,1.81,52.83,20.43,0.1,25.5,27.8,1.35,2.9,18.34,552.21,0.36,2.0,1.32,0.15,0.0061,4.6,5.4,6.8,True
batch2700,Picual,1.94,46.1,17.52,0.04,25.9,38.2,0.23,3.4,16.94,470.39,0.28,4.57,1.48,0.13,0.0041,4.7,4.4,5.7,True
batch2701,Cobrançosa,2.9,52.33,21.27,0.27,28.4,45.3,1.98,9.6,18.32,337.54,0.69,8.5,1.66,0.16,0.0078,4.6,3.7,4.0,False
batch2702,Arbequina,1.9,54.03,16.48,0.17,29.7,50.9,1.76,6.8,13.34,350.27,0.61,9.85,1.72,0.16,0.0073,3.4,3.6,4.4,True
batch2703,Cobrançosa,3.7,50.95,20.04,0.4,21.2,36.8,0.98,5.8,13.97,348.47,0.85,2.49,1.3,0.18,0.0093,4.4,3.6,3.9,False
batch2704,Picual,4.38,54.4,19.69,0.0,28.2,35.6,0.12,6.9,18.51,351.48,0.24,6.06,1.54,0.12,0.0074,4.5,3.6,4.1,True
batch2705,Picual,4.27,51.79,14.22,0.41,29.7,36.0,2.16,12.2,11.24,319.08,0.87,7.38,1.7,0.18,0.0082,3.9,3.5,3.8,False
batch2706,Cobrançosa,3.89,57.89,21.39,0.11,28.4,26.0,1.56,8.9,16.99,384.26,0.32,4.45,1.51,0.14,0.0056,3.9,3.8,4.6,True
batch2707,Picual,4.43,46.16,20.38,0.49,22.0,53.0,1.88,7.6,12.7,222.02,1.04,6.56,1.44,0.2,0.0089,4.4,2.0,2.8,False
batch2708,Galega,3.03,51.42,19.96,0.04,25.6,44.1,1.64,8.6,18.83,319.95,0.3,6.75,1.56,0.11,0.0056,4.7,3.4,3.9,True
batch2709,Arbequina,3.27,50.37,20.21,0.04,21.8,28.9,2.12,3.4,17.12,412.32,0.26,2.0,1.38,0.12,0.0033,4.6,4.2,4.6,True
batch2710,Cobrançosa,3.77,56.22,16.53,0.07,22.8,41.0,1.64,9.3,13.95,287.13,0.36,4.78,1.39,0.14,0.0052,4.3,2.8,3.5,True
batch2711,Arbequina,4.42,49.95,18.14,0.18,28.0,52.4,0.56,2.1,15.01,275.74,0.58,9.37,1.74,0.15,0.0083,4.6,2.7,3.3,True
batch2712,Picual,4.04,45.68,19.47,0.3,30.8,40.3,1.23,1.7,15.92,378.95,0.74,8.41,1.62,0.17,0.0072,3.1,3.6,4.5,False
batch2713,Picual,3.75,50.6,20.62,0.7,22.1,41.3,0.91,11.1,12.83,286.38,1.3,4.21,1.47,0.22,0.0101,4.4,2.9,3.5,False
batch2714,Picual,1.91,45.15,20.12,0.13,28.6,32.1,0.14,6.0,18.56,518.28,0.46,4.63,1.43,0.14,0.0066,4.0,5.4,6.5,True
batch2715,Arbequina,2.73,52.54,18.66,0.37,25.1,48.7,1.23,4.1,14.88,331.73,0.84,7.01,1.59,0.19,0.0088,4.7,3.6,3.8,False
batch2716,Galega,2.56,46.73,20.09,0.19,31.8,31.5,1.9,6.1,16.13,449.37,0.48,6.51,1.48,0.15,0.0057,2.7,4.5,5.7,True
batch2717,Arbequina,4.38,56.41,17.28,0.04,26.9,29.5,0.58,7.1,15.79,377.65,0.25,3.77,1.51,0.11,0.0052,4.8,3.7,4.6,True
batch2718,Picual,4.32,54.23,16.09,0.06,30.6,50.3,0.1,11.8,13.15,244.21,0.38,10.95,1.74,0.13,0.0064,2.9,2.6,3.3,True
batch2719,Picual,4.43,54.17,14.14,0.03,23.0,31.2,0.04,10.9,12.26,308.08,0.21,2.43,1.24,0.14,0.0042,4.5,2.9,3.8,True
batch2720,Galega,2.41,57.63,16.83,0.03,28.4,53.1,1.87,5.9,13.42,308.79,0.36,9.11,1.77,0.13,0.0049,4.7,3.5,3.9,True
batch2721,Cobrançosa,2.1,50.25,19.6,0.34,24.0,39.1,1.73,7.7,15.94,386.48,0.76,3.65,1.41,0.2,0.0092,4.6,4.0,4.8,False
batch2722,Cobrançosa,3.83,49.88,15.45,0.16,22.6,29.4,1.95,12.3,13.21,322.27,0.47,2.07,1.33,0.15,0.0061,4.8,3.5,4.2,True
batch2723,Arbequina,4.43,45.48,16.67,0.62,21.1,27.8,1.02,7.8,10.36,322.93,1.1,2.0,1.25,0.2,0.0101,4.3,3.2,4.0,False
batch2724,Picual,1.85,53.06,14.06,0.23,29.1,30.6,2.31,1.0,12.16,587.18,0.52,4.36,1.44,0.14,0.0064,4.0,5.7,6.9,False
batch2725,Picual,3.19,52.16,21.3,0.02,26.5,31.6,0.74,5.8,20.64,444.11,0.27,3.72,1.41,0.13,0.0068,4.9,4.2,5.4,True
batch2726,Cobrançosa,2.99,47.54,20.42,0.1,28.4,30.3,2.62,13.5,19.18,379.55,0.35,5.16,1.52,0.13,0.0062,4.4,3.6,4.8,True
batch2727,Arbequina,2.43,51.63,18.38,0.0,22.1,48.5,2.61,5.1,15.48,327.79,0.31,5.19,1.5,0.13,0.0054,4.1,3.2,4.0,True
batch2728,Cobrançosa,3.41,50.32,17.51,0.69,26.6,35.4,1.88,7.6,12.65,384.38,1.25,5.91,1.65,0.22,0.0101,5.0,3.9,4.4,False
batch2729,Picual,4.05,52.49,14.48,0.09,23.2,42.9,1.76,1.0,12.52,339.77,0.4,4.25,1.49,0.15,0.0051,4.5,3.5,4.0,True
batch2730,Galega,4.17,46.39,20.24,0.6,27.3,53.7,1.61,4.7,13.06,269.4,1.23,9.63,1.62,0.21,0.0094,5.3,2.7,3.1,False
batch2731,Picual,3.59,52.23,20.65,0.12,22.2,46.2,1.93,5.0,17.18,317.65,0.46,4.66,1.59,0.14,0.0055,4.7,2.6,3.9,True
batch2732,Picual,3.98,49.49,17.55,0.34,29.0,44.7,0.05,4.7,14.48,339.03,0.78,8.6,1.61,0.17,0.0089,4.1,3.3,4.3,False
batch2733,Picual,3.78,52.3,17.34,0.01,28.5,42.0,2.32,13.0,16.56,298.19,0.3,7.79,1.51,0.11,0.0074,4.3,3.1,3.4,True
batch2734,Picual,2.16,50.69,15.65,0.39,30.2,44.7,0.11,8.3,12.38,373.13,0.88,8.36,1.74,0.18,0.0073,3.1,3.7,4.2,False
batch2735,Cobrançosa,2.0,45.04,15.13,0.06,22.1,27.6,1.47,6.0,12.36,477.4,0.29,2.0,1.28,0.14,0.0062,4.6,4.8,5.5,True
batch2736,Arbequina,4.36,52.55,19.16,0.08,20.4,37.3,1.66,4.5,14.15,320.99,0.37,2.95,1.4,0.12,0.006,4.1,3.2,3.8,True
batch2737,Cobrançosa,3.14,57.42,18.79,0.03,30.6,49.9,1.54,10.4,15.22,285.91,0.37,10.25,1.82,0.14,0.0055,3.2,3.1,3.6,True
batch2738,Arbequina,2.63,45.95,16.29,0.19,29.9,32.1,2.8,14.7,14.17,383.89,0.5,6.34,1.44,0.15,0.0063,4.0,3.7,4.8,True
batch2739,Picual,1.88,49.73,21.3,0.03,26.5,34.0,0.48,5.8,20.7,478.64,0.28,4.09,1.4,0.13,0.0048,5.2,4.6,5.4,True
batch2740,Galega,3.72,52.06,21.2,0.35,27.7,31.8,1.43,7.2,17.95,404.21,0.7,5.63,1.39,0.17,0.0071,4.5,4.1,5.0,False
batch2741,Arbequina,4.04,56.71,19.51,0.12,27.9,52.5,0.67,10.0,15.27,257.25,0.49,8.46,1.68,0.16,0.0089,4.8,2.3,3.1,True
batch2742,Picual,3.9,54.07,14.79,0.05,21.1,31.5,2.18,5.2,11.76,365.11,0.27,2.0,1.29,0.12,0.0035,4.5,3.8,4.1,True
batch2743,Cobrançosa,2.82,47.35,16.14,0.2,23.5,33.7,2.89,2.5,14.04,433.16,0.46,2.7,1.35,0.14,0.0085,4.5,4.4,5.2,True
batch2744,Picual,2.53,47.53,18.01,0.12,26.4,38.4,1.28,1.2,17.11,463.22,0.42,5.11,1.6,0.12,0.0066,5.5,4.5,5.6,True
batch2745,Arbequina,2.91,49.66,15.06,0.01,20.9,30.6,0.03,8.1,12.32,379.84,0.19,2.0,1.43,0.14,0.0041,4.4,3.7,4.3,True
batch2746,Galega,2.85,52.86,20.09,0.01,24.5,32.7,1.54,9.3,19.09,395.12,0.23,3.15,1.36,0.12,0.0051,4.8,3.5,5.2,True
batch2747,Picual,3.52,57.58,15.48,0.31,24.4,32.7,2.51,7.3,12.3,388.57,0.66,3.67,1.43,0.16,0.0072,4.7,3.6,4.7,False
batch2748,Arbequina,2.31,46.49,21.68,0.25,27.5,43.6,0.29,9.1,19.24,355.46,0.62,7.37,1.59,0.17,0.0058,4.9,3.9,4.4,False
